sys_id,property_sys_id,sale_date,sale_price_usd,price_per_unit_usd,price_per_sqft_usd,reported_cap_rate,buyer_name,seller_name,recording_ref,brokerage,was_portfolio,portfolio_name,notes,source,as_of_date,ingested_at,quality_flag
SALE-PROP-000449-1,PROP-000449,2022-05-31,48261287.0,203634.0,232.09,0.0542,ATLANTIC CAPITAL,CROWN REALTY,BK6706/PG421,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000449-2,PROP-000449,2016-02-29,44354738.0,187151.0,213.3,0.0522,PACIFIC CAPITAL,NORTHSTAR REALTY,BK6315/PG894,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000451-1,PROP-000451,2022-01-31,15071546.0,80597.0,102.78,0.0742,RIDGE CAPITAL,CROWN REALTY,BK6526/PG768,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000454-1,PROP-000454,2012-11-30,4540152.0,151338.0,179.44,0.0585,RIDGE CAPITAL,URBAN REALTY,BK9225/PG141,CUSHMAN CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000454-2,PROP-000454,2022-09-30,4316630.0,143888.0,170.6,0.0589,PACIFIC CAPITAL,LEGACY REALTY,BK1416/PG149,CBRE CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000455-1,PROP-000455,2018-10-31,33859081.0,184017.0,225.23,0.0689,SUMMIT CAPITAL,CROWN REALTY,BK4802/PG84,JLL CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000455-2,PROP-000455,2019-03-31,38765362.0,210681.0,257.87,0.057,HORIZON CAPITAL,URBAN REALTY,BK1091/PG341,CUSHMAN CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000460-1,PROP-000460,2015-12-31,22502955.0,264741.0,315.39,0.0568,ATLANTIC CAPITAL,SAPPHIRE REALTY,BK7321/PG610,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000460-2,PROP-000460,2022-01-31,21291133.0,250484.0,298.41,0.0518,SUMMIT CAPITAL,SAPPHIRE REALTY,BK8356/PG930,BERKADIA CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000462-1,PROP-000462,2022-03-31,6757678.0,225256.0,247.78,0.0641,ATLANTIC CAPITAL,URBAN REALTY,BK7042/PG304,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000465-1,PROP-000465,2013-06-30,25083113.0,266842.0,318.35,0.0577,SUMMIT CAPITAL,NORTHSTAR REALTY,BK3069/PG214,NEWMARK CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000468-1,PROP-000468,2022-12-31,36107470.0,194126.0,251.46,0.0674,SUMMIT CAPITAL,SAPPHIRE REALTY,BK5299/PG511,JLL CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000469-1,PROP-000469,2017-02-28,34540223.0,363581.0,449.64,0.0499,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK8471/PG191,JLL CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000471-1,PROP-000471,2015-10-31,17828504.0,100726.0,131.22,0.071,RIDGE CAPITAL,SAPPHIRE REALTY,BK3222/PG398,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000471-2,PROP-000471,2019-06-30,15653604.0,88438.0,115.21,0.0527,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK9371/PG846,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000473-1,PROP-000473,2013-01-31,36937418.0,252996.0,305.74,0.0506,HORIZON CAPITAL,SAPPHIRE REALTY,BK3876/PG74,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000476-1,PROP-000476,2024-03-31,31181592.0,174199.0,196.46,0.0604,SUMMIT CAPITAL,URBAN REALTY,BK3542/PG600,NEWMARK CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000485-1,PROP-000485,2021-06-30,45181205.0,212118.0,245.48,0.0573,RIDGE CAPITAL,LEGACY REALTY,BK5006/PG818,NEWMARK CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000486-1,PROP-000486,2020-02-29,21329918.0,193908.0,229.94,0.0668,HORIZON CAPITAL,SAPPHIRE REALTY,BK8586/PG764,BERKADIA CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000486-2,PROP-000486,2020-05-31,23399622.0,212724.0,252.25,0.0572,HORIZON CAPITAL,CROWN REALTY,BK6449/PG277,CUSHMAN CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000489-1,PROP-000489,2014-11-30,17565645.0,172212.0,227.31,0.0625,PACIFIC CAPITAL,NORTHSTAR REALTY,BK4060/PG594,JLL CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000489-2,PROP-000489,2024-03-31,19509555.0,191270.0,252.47,0.058,SUMMIT CAPITAL,CROWN REALTY,BK8676/PG787,NEWMARK CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000490-1,PROP-000490,2021-11-30,36357066.0,163036.0,181.82,0.045,ATLANTIC CAPITAL,CROWN REALTY,BK4981/PG143,JLL CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000490-2,PROP-000490,2022-03-31,41549714.0,186322.0,207.79,0.0515,PACIFIC CAPITAL,NORTHSTAR REALTY,BK9978/PG202,JLL CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000491-1,PROP-000491,2014-10-31,42627731.0,235512.0,280.07,0.0587,PACIFIC CAPITAL,CROWN REALTY,BK9248/PG528,NEWMARK CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000491-2,PROP-000491,2012-09-30,54620523.0,301771.0,358.87,0.0551,RIDGE CAPITAL,CROWN REALTY,BK6855/PG199,JLL CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000497-1,PROP-000497,2020-04-30,40225363.0,205231.0,232.08,0.0563,SUMMIT CAPITAL,SAPPHIRE REALTY,BK2343/PG844,NEWMARK CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000498-1,PROP-000498,2019-06-30,4586872.0,86545.0,104.46,0.0708,SUMMIT CAPITAL,CROWN REALTY,BK2533/PG33,JLL CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
